name,M_solar,M_kg,r_m,r_km,r_AU,r_ly,r_pc,r_s_m,r_s_km,x_dimensionless,horizon_ratio,r_ph_m,r_isco_m,inside_photon_sphere,inside_isco,Xi_segment_density,D_ssz_time_dilation,D_gr_time_dilation,stretch_factor,R_ssz_m,R_ssz_km,v_orbital_m_s,v_escape_m_s,v_orbital_ssz_m_s,v_escape_ssz_m_s,v_orbital_km_s,v_escape_km_s,v_orbital_ssz_km_s,v_escape_ssz_km_s,v_orbital_over_c,v_escape_over_c,tau_over_t,z_gr_redshift,z_ssz_redshift,T_orbital_seconds,T_orbital_years,T_orbital_ssz_seconds,T_orbital_ssz_years,g_m_s2,g_earth_g,phi_potential_J_kg,export_timestamp,phi_golden_ratio
Star_0944,1.5713450605e+00,3.1254053253e+30,1.3760531653e+20,1.3760531653e+17,9.1982163459e+08,1.4544479076e+04,4.4594522000e+03,4.6419521704e+03,4.6419521704e+00,2.9643846271e+16,2.9643846271e+16,6.9629282556e+03,1.3925856511e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,2.7521063307e+20,2.7521063307e+17,1.2312278453e+00,1.7412191172e+00,1.7412191172e+00,2.4624556907e+00,1.2312278453e-03,1.7412191172e-03,1.7412191172e-03,2.4624556907e-03,4.1069340221e-09,5.8080817938e-09,0,0.0000000000e+00,inf,7.0222559238e+20,2.2252186237e+13,1.4044511848e+21,4.4504372473e+13,1.1016449402e-20,1.1229815905e-21,-1.5159220071e+00,2025-11-22T13:30:24.791113,1.6180339887e+00
Star_0945,1.7939118900e-01,3.5680907492e+29,4.0374088809e+19,4.0374088809e+16,2.6988027279e+08,4.2674229795e+03,1.3084256023e+03,5.2994427517e+02,5.2994427517e-01,7.6185536292e+16,7.6185536292e+16,7.9491641275e+02,1.5898328255e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,8.0748177618e+19,8.0748177618e+16,7.6801453724e-01,1.0861365747e+00,1.0861365747e+00,1.5360290745e+00,7.6801453724e-04,1.0861365747e-03,1.0861365747e-03,1.5360290745e-03,2.5618207421e-09,3.6229616379e-09,0,0.0000000000e+00,inf,3.3030348944e+20,1.0466685979e+13,6.6060697888e+20,2.0933371957e+13,1.4609526724e-20,1.4892483919e-21,-5.8984632942e-01,2025-11-22T13:30:24.791113,1.6180339887e+00
Star_0946,2.7250566610e-01,5.4201376987e+29,3.0960867717e+19,3.0960867717e+16,2.0695767190e+08,3.2724730702e+03,1.0033660990e+03,8.0501622463e+02,8.0501622463e-01,3.8459930086e+16,3.8459930086e+16,1.2075243369e+03,2.4150486739e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,6.1921735434e+19,6.1921735434e+16,1.0809396808e+00,1.5286795567e+00,1.5286795567e+00,2.1618793616e+00,1.0809396808e-03,1.5286795567e-03,1.5286795567e-03,2.1618793616e-03,3.6056266659e-09,5.0991261318e-09,0,0.0000000000e+00,inf,1.7996644271e+20,5.7027924402e+12,3.5993288542e+20,1.1405584880e+13,3.7738948540e-20,3.8469876188e-21,-1.1684305935e+00,2025-11-22T13:30:24.791113,1.6180339887e+00
Star_0947,3.1633397880e-01,6.2918828383e+29,1.5271253694e+19,1.5271253694e+16,1.0208057282e+08,1.6141268041e+03,4.9490403131e+02,9.3449060704e+02,9.3449060704e-01,1.6341794748e+16,1.6341794748e+16,1.4017359106e+03,2.8034718211e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,3.0542507388e+19,3.0542507388e+16,1.6582722354e+00,2.3451510854e+00,2.3451510854e+00,3.3165444707e+00,1.6582722354e-03,2.3451510854e-03,2.3451510854e-03,3.3165444707e-03,5.5314007778e-09,7.8225819989e-09,0,2.2204460493e-16,inf,5.7862704800e+19,1.8335584709e+12,1.1572540960e+20,3.6671169417e+12,1.8006817657e-19,1.8355573554e-20,-2.7498668066e+00,2025-11-22T13:30:24.791113,1.6180339887e+00
Star_0948,9.8867843310e-01,1.9664814034e+30,1.1756307040e+18,1.1756307040e+15,7.8584940105e+06,1.2426072339e+02,3.8099319570e+01,2.9206812136e+03,2.9206812136e+00,4.0251935011e+14,4.0251935011e+14,4.3810218204e+03,8.7620436409e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,2.3512614080e+18,2.3512614080e+15,1.0566041781e+01,1.4942639588e+01,1.4942639588e+01,2.1132083563e+01,1.0566041781e-02,1.4942639588e-02,1.4942639588e-02,2.1132083563e-02,3.5244521666e-08,4.9843280540e-08,0,1.3322676296e-15,inf,6.9909865196e+17,2.2153099474e+10,1.3981973039e+18,4.4306198948e+10,9.4962847216e-17,9.6802086866e-18,-1.1164123892e+02,2025-11-22T13:30:24.791113,1.6180339887e+00
Star_0949,8.8018904520e-01,1.7506960109e+30,3.5882670378e+19,3.5882670378e+16,2.3985742231e+08,3.7926932013e+03,1.1628697015e+03,2.6001898319e+03,2.6001898319e+00,1.3800019498e+16,1.3800019498e+16,3.9002847478e+03,7.8005694957e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,7.1765340756e+19,7.1765340756e+16,1.8045372655e+00,2.5520010746e+00,2.5520010746e+00,3.6090745309e+00,1.8045372655e-03,2.5520010746e-03,2.5520010746e-03,3.6090745309e-03,6.0192884020e-09,8.5125592940e-09,0,2.2204460493e-16,inf,1.2493921385e+20,3.9590847798e+12,2.4987842769e+20,7.9181695595e+12,9.0750067041e-20,9.2507713600e-21,-3.2563547424e+00,2025-11-22T13:30:24.791113,1.6180339887e+00
Star_0950,1.7280061410e-01,3.4370042144e+29,8.6897720589e+19,8.6897720589e+16,5.8086711624e+08,9.1848346464e+03,2.8161428716e+03,5.1047488284e+02,5.1047488284e-01,1.7022917975e+17,1.7022917975e+17,7.6571232426e+02,1.5314246485e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.7379544118e+20,1.7379544118e+17,5.1379361374e-01,7.2661389681e-01,7.2661389681e-01,1.0275872275e+00,5.1379361374e-04,7.2661389681e-04,7.2661389681e-04,1.0275872275e-03,1.7138310188e-09,2.4237230705e-09,0,0.0000000000e+00,inf,1.0626727671e+21,3.3674067962e+13,2.1253455342e+21,6.7348135924e+13,3.0378688385e-21,3.0967062574e-22,-2.6398387752e-01,2025-11-22T13:30:24.791113,1.6180339887e+00
Star_0951,6.5166413860e-01,1.2961599717e+30,4.8020446886e+19,4.8020446886e+16,3.2099229202e+08,5.0756206412e+03,1.5562253909e+03,1.9250983368e+03,1.9250983368e+00,2.4944412432e+16,2.4944412432e+16,2.8876475052e+03,5.7752950104e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,9.6040893773e+19,9.6040893773e+16,1.3422056598e+00,1.8981654476e+00,1.8981654476e+00,2.6844113196e+00,1.3422056598e-03,1.8981654476e-03,1.8981654476e-03,2.6844113196e-03,4.4771161649e-09,6.3315984007e-09,0,0.0000000000e+00,inf,2.2479518255e+20,7.1233294849e+12,4.4959036510e+20,1.4246658970e+13,3.7515603249e-20,3.8242205147e-21,-1.8015160332e+00,2025-11-22T13:30:24.791113,1.6180339887e+00
Star_0952,2.7984506050e-01,5.5661182533e+29,1.7350573016e+19,1.7350573016e+16,1.1597976615e+08,1.8339047686e+03,5.6228969167e+02,8.2669772452e+02,8.2669772452e-01,2.0987807879e+16,2.0987807879e+16,1.2400465868e+03,2.4800931736e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,3.4701146032e+19,3.4701146032e+16,1.4632622382e+00,2.0693653025e+00,2.0693653025e+00,2.9265244764e+00,1.4632622382e-03,2.0693653025e-03,2.0693653025e-03,2.9265244764e-03,4.8809174452e-09,6.9026596478e-09,0,0.0000000000e+00,inf,7.4502616551e+19,2.3608454557e+12,1.4900523310e+20,4.7216909113e+12,1.2340436110e-19,1.2579445576e-20,-2.1411363777e+00,2025-11-22T13:30:24.791113,1.6180339887e+00
Star_0953,1.5416344563e+00,3.0663109336e+30,5.7261798933e+19,5.7261798933e+16,3.8276603565e+08,6.0524044956e+03,1.8557150382e+03,4.5541832855e+03,4.5541832855e+00,1.2573450681e+16,1.2573450681e+16,6.8312749283e+03,1.3662549857e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.1452359787e+20,1.1452359787e+17,1.8905077575e+00,2.6735817104e+00,2.6735817104e+00,3.7810155150e+00,1.8905077575e-03,2.6735817104e-03,2.6735817104e-03,3.7810155150e-03,6.3060550960e-09,8.9181086418e-09,0,2.2204460493e-16,inf,1.9031209594e+20,6.0306264081e+12,3.8062419187e+20,1.2061252816e+13,6.2415426127e-20,6.3624287592e-21,-3.5740195812e+00,2025-11-22T13:30:24.791113,1.6180339887e+00
Star_0954,1.4548424556e+00,2.8936816442e+30,4.6261819584e+19,4.6261819584e+16,3.0923676192e+08,4.8897388842e+03,1.4992325755e+03,4.2977887315e+03,4.2977887315e+00,1.0764098115e+16,1.0764098115e+16,6.4466830973e+03,1.2893366195e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,9.2523639167e+19,9.2523639167e+16,2.0432282343e+00,2.8895610799e+00,2.8895610799e+00,4.0864564685e+00,2.0432282343e-03,2.8895610799e-03,2.8895610799e-03,4.0864564685e-03,6.8154757724e-09,9.6385382714e-09,0,2.2204460493e-16,inf,1.4226094776e+20,4.5079774051e+12,2.8452189552e+20,9.0159548101e+12,9.0242486241e-20,9.1990301979e-21,-4.1747816173e+00,2025-11-22T13:30:24.791113,1.6180339887e+00
Star_0955,4.1097305380e-01,8.1742540401e+29,2.5714466555e+19,2.5714466555e+16,1.7188814542e+08,2.7179438278e+03,8.3334305198e+02,1.2140664116e+03,1.2140664116e+00,2.1180444750e+16,2.1180444750e+16,1.8210996175e+03,3.6421992349e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,5.1428933110e+19,5.1428933110e+16,1.4565928288e+00,2.0599333333e+00,2.0599333333e+00,2.9131856576e+00,1.4565928288e-03,2.0599333333e-03,2.0599333333e-03,2.9131856576e-03,4.8586706901e-09,6.8711979850e-09,0,0.0000000000e+00,inf,1.1092239042e+20,3.5149184482e+12,2.2184478084e+20,7.0298368964e+12,8.2508523533e-20,8.4106547944e-21,-2.1216626689e+00,2025-11-22T13:30:24.792116,1.6180339887e+00
Star_0956,5.1323320499e+00,1.0208208447e+31,1.5632658326e+19,1.5632658326e+16,1.0449637919e+08,1.6523262157e+03,5.0661627269e+02,1.5161558398e+04,1.5161558398e+01,1.0310719991e+15,1.0310719991e+15,2.2742337597e+04,4.5484675194e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,3.1265316653e+19,3.1265316653e+16,6.6017824477e+00,9.3363302734e+00,9.3363302734e+00,1.3203564895e+01,6.6017824477e-03,9.3363302734e-03,9.3363302734e-03,1.3203564895e-02,2.2021175889e-08,3.1142645601e-08,0,6.6613381478e-16,inf,1.4878237792e+19,4.7146290567e+11,2.9756475584e+19,9.4292581134e+11,2.7879795347e-18,2.8419770996e-19,-4.3583531487e+01,2025-11-22T13:30:24.792116,1.6180339887e+00
Star_0957,1.8172302890e-01,3.6144710448e+29,3.2693562798e+19,3.2693562798e+16,2.1853985828e+08,3.4556138673e+03,1.0595185144e+03,5.3683282534e+02,5.3683282534e-01,6.0900826580e+16,6.0900826580e+16,8.0524923801e+02,1.6104984760e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,6.5387125597e+19,6.5387125597e+16,8.5900187445e-01,1.2148121009e+00,1.2148121009e+00,1.7180037489e+00,8.5900187445e-04,1.2148121009e-03,1.2148121009e-03,1.7180037489e-03,2.8653218302e-09,4.0521769929e-09,0,0.0000000000e+00,inf,2.3913767772e+20,7.5778157313e+12,4.7827535544e+20,1.5155631463e+13,2.2569709666e-20,2.3006839619e-21,-7.3788422031e-01,2025-11-22T13:30:24.792116,1.6180339887e+00
Star_0958,2.5758201870e-01,5.1233063519e+29,1.3817282160e+18,1.3817282160e+15,9.2361511766e+06,1.4604462700e+02,4.4778436531e+01,7.6092988155e+02,7.6092988155e-01,1.8158417083e+15,1.8158417083e+15,1.1413948223e+03,2.2827896446e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,2.7634564320e+18,2.7634564320e+15,4.9746978900e+00,7.0352852247e+00,7.0352852247e+00,9.9493957799e+00,4.9746978900e-03,7.0352852247e-03,7.0352852247e-03,9.9493957799e-03,1.6593806005e-08,2.3467185504e-08,0,4.4408920985e-16,inf,1.7451621420e+18,5.5300851205e+10,3.4903242840e+18,1.1060170241e+11,1.7910627292e-17,1.8257520176e-18,-2.4747619096e+01,2025-11-22T13:30:24.792116,1.6180339887e+00
Star_0959,3.1703130960e-01,6.3057527479e+29,1.4456455523e+20,1.4456455523e+17,9.6634060983e+08,1.5280050230e+04,4.6849841278e+03,9.3655061047e+02,9.3655061047e-01,1.5435850835e+17,1.5435850835e+17,1.4048259157e+03,2.8096518314e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,2.8912911046e+20,2.8912911046e+17,5.3956083556e-01,7.6305425137e-01,7.6305425137e-01,1.0791216711e+00,5.3956083556e-04,7.6305425137e-04,7.6305425137e-04,1.0791216711e-03,1.7997812192e-09,2.5452750095e-09,0,0.0000000000e+00,inf,1.6834540788e+21,5.3345440679e+13,3.3669081575e+21,1.0669088136e+14,2.0138124093e-21,2.0528159116e-22,-2.9112589527e-01,2025-11-22T13:30:24.792116,1.6180339887e+00
Star_0960,1.7985370121e+00,3.5772901171e+30,6.0963623366e+19,6.0963623366e+16,4.0751085137e+08,6.4436764999e+03,1.9756821261e+03,5.3131059477e+03,5.3131059477e+00,1.1474196819e+16,1.1474196819e+16,7.9696589215e+03,1.5939317843e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.2192724673e+20,1.2192724673e+17,1.9789943647e+00,2.7987206704e+00,2.7987206704e+00,3.9579887293e+00,1.9789943647e-03,2.7987206704e-03,2.7987206704e-03,3.9579887293e-03,6.6012146465e-09,9.3355272812e-09,0,2.2204460493e-16,inf,1.9355575208e+20,6.1334116687e+12,3.8711150415e+20,1.2266823337e+13,6.4241895070e-20,6.5486131570e-21,-3.9164186953e+00,2025-11-22T13:30:24.792116,1.6180339887e+00
Star_0961,4.2106581173e+00,8.3749989953e+30,1.4153214570e+19,1.4153214570e+16,9.4607049262e+07,1.4959533421e+03,4.5867111416e+02,1.2438816959e+04,1.2438816959e+01,1.1378264200e+15,1.1378264200e+15,1.8658225438e+04,3.7316450876e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,2.8306429139e+19,2.8306429139e+16,6.2844561202e+00,8.8875630773e+00,8.8875630773e+00,1.2568912240e+01,6.2844561202e-03,8.8875630773e-03,8.8875630773e-03,1.2568912240e-02,2.0962689195e-08,2.9645719364e-08,0,4.4408920985e-16,inf,1.4150352573e+19,4.4839761495e+11,2.8300705147e+19,8.9679522989e+11,2.7904889403e-18,2.8445351074e-19,-3.9494388727e+01,2025-11-22T13:30:24.792621,1.6180339887e+00
Star_0962,2.7007507340e-01,5.3717932099e+29,2.8583418242e+19,2.8583418242e+16,1.9106562996e+08,3.0211836214e+03,9.2631876859e+02,7.9783594619e+02,7.9783594619e-01,3.5826185043e+16,3.5826185043e+16,1.1967539193e+03,2.3935078386e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,5.7166836484e+19,5.7166836484e+16,1.1199675066e+00,1.5838732372e+00,1.5838732372e+00,2.2399350131e+00,1.1199675066e-03,1.5838732372e-03,1.5838732372e-03,2.2399350131e-03,3.7358094798e-09,5.2832324328e-09,0,0.0000000000e+00,inf,1.6035725365e+20,5.0814147352e+12,3.2071450730e+20,1.0162829470e+13,4.3883037541e-20,4.4732963854e-21,-1.2543272158e+00,2025-11-22T13:30:24.792621,1.6180339887e+00
Star_0963,3.6130251600e-01,7.1863070432e+29,1.8976524940e+19,1.8976524940e+16,1.2684842874e+08,2.0057631265e+03,6.1498282204e+02,1.0673333569e+03,1.0673333569e+00,1.7779379626e+16,1.7779379626e+16,1.6010000354e+03,3.2020000708e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,3.7953049880e+19,3.7953049880e+16,1.5898179772e+00,2.2483421450e+00,2.2483421450e+00,3.1796359544e+00,1.5898179772e-03,2.2483421450e-03,2.2483421450e-03,3.1796359544e-03,5.3030619509e-09,7.4996621331e-09,0,2.2204460493e-16,inf,7.4997908185e+19,2.3765403004e+12,1.4999581637e+20,4.7530806008e+12,1.3319199425e-19,1.3577165570e-20,-2.5275212006e+00,2025-11-22T13:30:24.792621,1.6180339887e+00
Star_0964,3.4131205970e-01,6.7886968674e+29,1.2372534346e+20,1.2372534346e+17,8.2704106589e+08,1.3077406559e+04,4.0096361752e+03,1.0082790191e+03,1.0082790191e+00,1.2270942974e+17,1.2270942974e+17,1.5124185287e+03,3.0248370574e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,2.4745068691e+20,2.4745068691e+17,6.0515515361e-01,8.5581862558e-01,8.5581862558e-01,1.2103103072e+00,6.0515515361e-04,8.5581862558e-04,8.5581862558e-04,1.2103103072e-03,2.0185803127e-09,2.8547036549e-09,0,0.0000000000e+00,inf,1.2846114843e+21,4.0706881523e+13,2.5692229687e+21,8.1413763046e+13,2.9598847714e-21,3.0172117956e-22,-3.6621275994e-01,2025-11-22T13:30:24.792621,1.6180339887e+00
Star_0965,7.6990450120e-01,1.5313400529e+30,3.0857000000e+19,3.0857000000e+16,2.0626336898e+08,3.2614945566e+03,1.0000000000e+03,2.2743953319e+03,2.2743953319e+00,1.3567122465e+16,1.3567122465e+16,3.4115929978e+03,6.8231859956e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,6.1714000000e+19,6.1714000000e+16,1.8199599562e+00,2.5738120530e+00,2.5738120530e+00,3.6399199124e+00,1.8199599562e-03,2.5738120530e-03,2.5738120530e-03,3.6399199124e-03,6.0707329608e-09,8.5853128868e-09,0,2.2204460493e-16,inf,1.0652995324e+20,3.3757305130e+12,2.1305990647e+20,6.7514610259e+12,1.0734206962e-19,1.0942106995e-20,-3.3122542421e+00,2025-11-22T13:30:24.792621,1.6180339887e+00
Star_0966,4.2091452870e-01,8.3719899758e+29,3.0246341998e+19,3.0246341998e+16,2.0218143047e+08,3.1969497936e+03,9.8021006571e+02,1.2434347866e+03,1.2434347866e+00,2.4324831766e+16,2.4324831766e+16,1.8651521800e+03,3.7303043599e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,6.0492683995e+19,6.0492683995e+16,1.3591919148e+00,1.9221876397e+00,1.9221876397e+00,2.7183838295e+00,1.3591919148e-03,1.9221876397e-03,1.9221876397e-03,2.7183838295e-03,4.5337762124e-09,6.4117278084e-09,0,0.0000000000e+00,inf,1.3982085206e+20,4.4306554384e+12,2.7964170412e+20,8.8613108767e+12,6.1078548317e-20,6.2261517143e-21,-1.8474026611e+00,2025-11-22T13:30:24.792621,1.6180339887e+00
Star_0967,1.7925179310e-01,3.5653181648e+29,5.5586691639e+19,5.5586691639e+16,3.7156879438e+08,5.8753505590e+03,1.8014289023e+03,5.2953248204e+02,5.2953248204e-01,1.0497314806e+17,1.0497314806e+17,7.9429872306e+02,1.5885974461e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.1117338328e+20,1.1117338328e+17,6.5428444327e-01,9.2529793332e-01,9.2529793332e-01,1.3085688865e+00,6.5428444327e-04,9.2529793332e-04,9.2529793332e-04,1.3085688865e-03,2.1824579832e-09,3.0864616792e-09,0,0.0000000000e+00,inf,5.3380679882e+20,1.6915316717e+13,1.0676135976e+21,3.3830633433e+13,7.7012702157e-21,7.8504283544e-22,-4.2808813271e-01,2025-11-22T13:30:24.793122,1.6180339887e+00
Star_0968,2.3679442560e-01,4.7098411252e+29,6.6763183611e+18,6.6763183611e+15,4.4627796531e+07,7.0566730378e+02,2.1636317079e+02,6.9952070075e+02,6.9952070075e-01,9.5441326523e+15,9.5441326523e+15,1.0492810511e+03,2.0985621023e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.3352636722e+19,1.3352636722e+16,2.1698887673e+00,3.0686861236e+00,3.0686861236e+00,4.3397775347e+00,2.1698887673e-03,3.0686861236e-03,3.0686861236e-03,4.3397775347e-03,7.2379698336e-09,1.0236035103e-08,0,2.2204460493e-16,inf,1.9332117878e+19,6.1259784895e+11,3.8664235756e+19,1.2251956979e+12,7.0524157297e-19,7.1890068600e-20,-4.7084172626e+00,2025-11-22T13:30:24.793122,1.6180339887e+00
Star_0969,2.9817226340e-01,5.9306463190e+29,7.7395748265e+19,7.7395748265e+16,5.1735125846e+08,8.1805039916e+03,2.5082071577e+03,8.8083860129e+02,8.8083860129e-01,8.7865981522e+16,8.7865981522e+16,1.3212579019e+03,2.6425158039e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.5479149653e+20,1.5479149653e+17,7.1514700260e-01,1.0113705902e+00,1.0113705902e+00,1.4302940052e+00,7.1514700260e-04,1.0113705902e-03,1.0113705902e-03,1.4302940052e-03,2.3854736286e-09,3.3735691582e-09,0,0.0000000000e+00,inf,6.7998862691e+20,2.1547539322e+13,1.3599772538e+21,4.3095078644e+13,6.6080533723e-21,6.7360380961e-22,-5.1143523533e-01,2025-11-22T13:30:24.793122,1.6180339887e+00
Star_0970,2.4843437740e-01,4.9413597665e+29,4.4815374964e+19,4.4815374964e+16,2.9956801446e+08,4.7368539228e+03,1.4523568384e+03,7.3390659147e+02,7.3390659147e-01,6.1064140157e+16,6.1064140157e+16,1.1008598872e+03,2.2017197744e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,8.9630749927e+19,8.9630749927e+16,8.5785242248e-01,1.2131865304e+00,1.2131865304e+00,1.7157048450e+00,8.5785242248e-04,1.2131865304e-03,1.2131865304e-03,1.7157048450e-03,2.8614876712e-09,4.0467546731e-09,0,0.0000000000e+00,inf,3.2824212898e+20,1.0401365408e+13,6.5648425797e+20,2.0802730815e+13,1.6420944360e-20,1.6738985076e-21,-7.3591077875e-01,2025-11-22T13:30:24.793627,1.6180339887e+00
Star_0971,4.6733067640e-01,9.2952071536e+29,2.4512734956e+19,2.4512734956e+16,1.6385518018e+08,2.5909243162e+03,7.9439786614e+02,1.3805539611e+03,1.3805539611e+00,1.7755723894e+16,1.7755723894e+16,2.0708309417e+03,4.1416618834e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,4.9025469911e+19,4.9025469911e+16,1.5908766721e+00,2.2498393657e+00,2.2498393657e+00,3.1817533442e+00,1.5908766721e-03,2.2498393657e-03,2.2498393657e-03,3.1817533442e-03,5.3065933770e-09,7.5046563237e-09,0,2.2204460493e-16,inf,9.6813322374e+19,3.0678290609e+12,1.9362664475e+20,6.1356581219e+12,1.0324790728e-19,1.0524761190e-20,-2.5308885858e+00,2025-11-22T13:30:24.793627,1.6180339887e+00
Star_0972,3.4341459070e-01,6.8305162090e+29,6.5560637905e+19,6.5560637905e+16,4.3823955819e+08,6.9295674775e+03,2.1246601389e+03,1.0144901618e+03,1.0144901618e+00,6.4624222466e+16,6.4624222466e+16,1.5217352427e+03,3.0434704853e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.3112127581e+20,1.3112127581e+17,8.3388860571e-01,1.1792965757e+00,1.1792965757e+00,1.6677772114e+00,8.3388860571e-04,1.1792965757e-03,1.1792965757e-03,1.6677772114e-03,2.7815529826e-09,3.9337099525e-09,0,0.0000000000e+00,inf,4.9398640776e+20,1.5653484668e+13,9.8797281553e+20,3.1306969336e+13,1.0606519841e-20,1.0811946831e-21,-6.9537020674e-01,2025-11-22T13:30:24.793627,1.6180339887e+00
Star_0973,3.6416586160e-01,7.2432589872e+29,1.0013032987e+19,1.0013032987e+16,6.6932038683e+07,1.0583482705e+03,3.2449794170e+02,1.0757920422e+03,1.0757920422e+00,9.3075916108e+15,9.3075916108e+15,1.6136880633e+03,3.2273761266e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,2.0026065974e+19,2.0026065974e+16,2.1972883108e+00,3.1074349296e+00,3.1074349296e+00,4.3945766216e+00,2.1972883108e-03,3.1074349296e-03,3.1074349296e-03,4.3945766216e-03,7.3293648728e-09,1.0365287207e-08,0,2.2204460493e-16,inf,2.8632447292e+19,9.0730750411e+11,5.7264894584e+19,1.8146150082e+12,4.8217916860e-19,4.9151801080e-20,-4.8280759208e+00,2025-11-22T13:30:24.793627,1.6180339887e+00
Star_0974,3.9387572260e-01,7.8341881225e+29,3.0275588859e+19,3.0275588859e+16,2.0237693088e+08,3.2000411013e+03,9.8115788506e+02,1.1635587315e+03,1.1635587315e+00,2.6019820091e+16,2.6019820091e+16,1.7453380973e+03,3.4906761946e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,6.0551177719e+19,6.0551177719e+16,1.3141760869e+00,1.8585256455e+00,1.8585256455e+00,2.6283521739e+00,1.3141760869e-03,1.8585256455e-03,1.8585256455e-03,2.6283521739e-03,4.3836195737e-09,6.1993742534e-09,0,0.0000000000e+00,inf,1.4475011148e+20,4.5868542436e+12,2.8950022296e+20,9.1737084872e+12,5.7044597729e-20,5.8149437033e-21,-1.7270587875e+00,2025-11-22T13:30:24.793627,1.6180339887e+00
Star_0975,4.4401135790e-01,8.8313859086e+29,5.7412968654e+19,5.7412968654e+16,3.8377652844e+08,6.0683826926e+03,1.8606140796e+03,1.3116657431e+03,1.3116657431e+00,4.3771036147e+16,4.3771036147e+16,1.9674986147e+03,3.9349972294e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.1482593731e+20,1.1482593731e+17,1.0132399188e+00,1.4329376351e+00,1.4329376351e+00,2.0264798376e+00,1.0132399188e-03,1.4329376351e-03,1.4329376351e-03,2.0264798376e-03,3.3798045673e-09,4.7797654572e-09,0,0.0000000000e+00,inf,3.5602261064e+20,1.1281675750e+13,7.1204522129e+20,2.2563351500e+13,1.7881937776e-20,1.8228275001e-21,-1.0266551330e+00,2025-11-22T13:30:24.793627,1.6180339887e+00
Star_0976,3.1042905580e-01,6.1744339199e+29,8.9416799020e+19,8.9416799020e+16,5.9770587580e+08,9.4510938611e+03,2.8977800506e+03,9.1704671720e+02,9.1704671720e-01,9.7505173230e+16,9.7505173230e+16,1.3755700758e+03,2.7511401516e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.7883359804e+20,1.7883359804e+17,6.7887822043e-01,9.6007878653e-01,9.6007878653e-01,1.3577564409e+00,6.7887822043e-04,9.6007878653e-04,9.6007878653e-04,1.3577564409e-03,2.2644939935e-09,3.2024781175e-09,0,0.0000000000e+00,inf,8.2757452061e+20,2.6224254082e+13,1.6551490412e+21,5.2448508163e+13,5.1542399551e-21,5.2540672325e-22,-4.6087563817e-01,2025-11-22T13:30:24.793627,1.6180339887e+00
